Sample Name, Varga_5_4_35.65G
Freq displayed, 3.568, GHz, Power, 15, dBm, 35.65 Ghz, adjusted black knob, disconnected voltmeter
SR850: f = 25 Hz; phase = -84 deg; output = 5 V; sens. = 500 uV; tc = 300 ms; 12dB/oct
Time,Field,X,Y,R,theta
1.906724E+2,5.140400E+3,-3.305100E-5,2.920640E-6,3.317979E-5,1.749500E+2
1.908714E+2,5.143500E+3,-3.311060E-5,2.652420E-6,3.321667E-5,1.754199E+2
1.910714E+2,5.152300E+3,-3.215690E-5,1.192100E-6,3.217899E-5,1.778769E+2
1.912724E+2,5.155800E+3,-3.132250E-5,1.192100E-6,3.134518E-5,1.778204E+2
1.914714E+2,5.165700E+3,-3.060720E-5,1.847750E-6,3.066292E-5,1.765453E+2
1.916715E+2,5.168700E+3,-3.099460E-5,2.354400E-6,3.108389E-5,1.756561E+2
1.918714E+2,5.173700E+3,-3.144170E-5,1.609330E-6,3.148286E-5,1.770699E+2
1.920725E+2,5.180900E+3,-3.141190E-5,1.788150E-7,3.141241E-5,1.796738E+2
1.922724E+2,5.189500E+3,-3.021970E-5,5.364450E-7,3.022446E-5,1.789830E+2
1.924715E+2,5.193200E+3,-2.974280E-5,8.046660E-7,2.975368E-5,1.784503E+2
1.926714E+2,5.198300E+3,-3.030910E-5,5.662480E-7,3.031439E-5,1.789297E+2
1.928714E+2,5.206300E+3,-3.117350E-5,6.556550E-7,3.118039E-5,1.787951E+2
1.930715E+2,5.211500E+3,-3.150130E-5,0.000000E+0,3.150130E-5,1.800000E+2
1.932724E+2,5.219800E+3,-3.132250E-5,-1.102690E-6,3.134190E-5,-1.779838E+2
1.934725E+2,5.224400E+3,-3.078600E-5,-1.192100E-6,3.080907E-5,-1.777825E+2
1.936724E+2,5.229000E+3,-3.036870E-5,-1.758340E-6,3.041956E-5,-1.766863E+2
1.938714E+2,5.237100E+3,-3.048790E-5,-1.162300E-6,3.051005E-5,-1.778168E+2
1.940724E+2,5.241000E+3,-2.974280E-5,-4.768410E-7,2.974662E-5,-1.790815E+2
1.942714E+2,5.249800E+3,-2.902760E-5,1.341110E-6,2.905856E-5,1.773548E+2
1.944715E+2,5.254500E+3,-2.962360E-5,1.788150E-6,2.967752E-5,1.765457E+2
1.946714E+2,5.257400E+3,-3.016010E-5,1.996770E-6,3.022613E-5,1.762122E+2
1.948715E+2,5.267800E+3,-2.947460E-5,2.115980E-6,2.955046E-5,1.758938E+2
1.950715E+2,5.270900E+3,-2.884880E-5,2.115980E-6,2.892630E-5,1.758050E+2
1.952714E+2,5.280600E+3,-2.792490E-5,1.817950E-6,2.798401E-5,1.762752E+2
1.954714E+2,5.285800E+3,-2.726920E-5,7.450620E-7,2.727938E-5,1.784349E+2
1.956714E+2,5.289000E+3,-2.709040E-5,2.980250E-8,2.709042E-5,1.799370E+2
1.958714E+2,5.297800E+3,-2.741830E-5,-5.960500E-7,2.742478E-5,-1.787546E+2
1.960725E+2,5.301400E+3,-2.697120E-5,-1.072890E-6,2.699253E-5,-1.777220E+2
1.962715E+2,5.311600E+3,-2.685200E-5,-1.668940E-6,2.690382E-5,-1.764435E+2
1.964725E+2,5.314700E+3,-2.676260E-5,-2.354400E-6,2.686596E-5,-1.749724E+2
1.966715E+2,5.320000E+3,-2.631560E-5,-3.129260E-6,2.650100E-5,-1.732186E+2
1.968714E+2,5.328000E+3,-2.512350E-5,-2.592820E-6,2.525694E-5,-1.741078E+2
1.970725E+2,5.332500E+3,-2.554070E-5,-1.460320E-6,2.558241E-5,-1.767276E+2
1.970725E+2,5.332500E+3,-2.554070E-5,-1.460320E-6,2.462475E-5,1.785436E+2
1.974724E+2,5.345100E+3,-2.372280E-5,-5.960510E-8,2.372287E-5,-1.798560E+2
1.976714E+2,5.352600E+3,-2.273930E-5,-2.086170E-7,2.274026E-5,-1.794744E+2
1.978714E+2,5.357700E+3,-2.172600E-5,2.980250E-8,2.172602E-5,1.799214E+2
1.980725E+2,5.364800E+3,-2.101080E-5,-5.960500E-7,2.101925E-5,-1.783750E+2
1.982714E+2,5.370000E+3,-2.038490E-5,-4.768410E-7,2.039048E-5,-1.786600E+2
1.984714E+2,5.373300E+3,-2.065310E-5,-6.854570E-7,2.066447E-5,-1.780991E+2
1.986724E+2,5.383100E+3,-1.975910E-5,-1.728540E-6,1.983456E-5,-1.750005E+2
1.988715E+2,5.386900E+3,-1.972930E-5,-1.043090E-6,1.975685E-5,-1.769736E+2
1.990715E+2,5.395800E+3,-1.886500E-5,4.470370E-7,1.887030E-5,1.786425E+2
1.992714E+2,5.400500E+3,-1.877560E-5,4.768410E-7,1.878165E-5,1.785452E+2
1.994715E+2,5.408300E+3,-1.686820E-5,7.152590E-7,1.688336E-5,1.775720E+2
1.996715E+2,5.412500E+3,-1.615300E-5,1.013290E-6,1.618475E-5,1.764105E+2
1.998724E+2,5.420800E+3,-1.573570E-5,1.788150E-7,1.573672E-5,1.793489E+2
2.000714E+2,5.424200E+3,-1.540790E-5,-5.960510E-8,1.540802E-5,-1.797784E+2
2.002714E+2,5.432800E+3,-1.418600E-5,-7.748640E-7,1.420715E-5,-1.768735E+2
2.004714E+2,5.436000E+3,-1.409660E-5,-1.430520E-6,1.416900E-5,-1.742055E+2
2.006715E+2,5.440700E+3,-1.409660E-5,-1.966970E-6,1.423317E-5,-1.720565E+2
2.008724E+2,5.449600E+3,-1.227860E-5,-7.450620E-7,1.230118E-5,-1.765276E+2
2.010714E+2,5.454200E+3,-1.135470E-5,6.556550E-7,1.137361E-5,1.766952E+2
2.012714E+2,5.458800E+3,-1.078850E-5,1.072890E-6,1.084172E-5,1.743208E+2
2.014714E+2,5.467900E+3,-9.894430E-6,3.874320E-7,9.902012E-6,1.777576E+2
2.016714E+2,5.472700E+3,-8.553320E-6,-8.940740E-8,8.553787E-6,-1.794011E+2
2.018714E+2,5.480300E+3,-6.645950E-6,-1.043090E-6,6.727309E-6,-1.710801E+2
2.020714E+2,5.485400E+3,-5.662470E-6,-1.400720E-6,5.833145E-6,-1.661057E+2
2.022714E+2,5.492400E+3,-4.172350E-6,-1.162300E-6,4.331218E-6,-1.644337E+2
2.024714E+2,5.497200E+3,-3.427280E-6,-6.556550E-7,3.489431E-6,-1.691699E+2
2.026714E+2,5.504700E+3,-1.102690E-6,2.980250E-7,1.142254E-6,1.648760E+2
2.028715E+2,5.510800E+3,8.940740E-8,1.132500E-6,1.136024E-6,8.548604E+1
2.030714E+2,5.514900E+3,1.609330E-6,1.311310E-6,2.075928E-6,3.917375E+1
2.032714E+2,5.523300E+3,4.738600E-6,4.172340E-7,4.756933E-6,5.031920E+0
2.034715E+2,5.526900E+3,5.751880E-6,9.834840E-7,5.835355E-6,9.702876E+0
2.036724E+2,5.535700E+3,5.900890E-6,9.536820E-7,5.977459E-6,9.180569E+0
2.038714E+2,5.539000E+3,5.662470E-6,1.758340E-6,5.929193E-6,1.725089E+1
2.040715E+2,5.548000E+3,7.063180E-6,1.370910E-6,7.194992E-6,1.098411E+1
2.042714E+2,5.551000E+3,8.225500E-6,1.609330E-6,8.381455E-6,1.107016E+1
2.044714E+2,5.560100E+3,1.147400E-5,2.056370E-6,1.165681E-5,1.016068E+1
2.046714E+2,5.563100E+3,1.272560E-5,1.460320E-6,1.280912E-5,6.546314E+0
2.048714E+2,5.572300E+3,1.549730E-5,4.470370E-7,1.550375E-5,1.652303E+0
2.050714E+2,5.576400E+3,1.597420E-5,1.639140E-6,1.605808E-5,5.858713E+0
2.052714E+2,5.581100E+3,1.600400E-5,1.877550E-6,1.611376E-5,6.691214E+0
2.054714E+2,5.590300E+3,1.785170E-5,1.907360E-6,1.795331E-5,6.098615E+0
2.056715E+2,5.594000E+3,1.922260E-5,1.132500E-6,1.925593E-5,3.371685E+0
2.058714E+2,5.604200E+3,2.175580E-5,-1.728540E-6,2.182436E-5,-4.542717E+0
2.060725E+2,5.607300E+3,2.300750E-5,-2.235190E-6,2.311582E-5,-5.548900E+0
2.062724E+2,5.612400E+3,2.372280E-5,-2.503410E-6,2.385452E-5,-6.023991E+0
2.064724E+2,5.620400E+3,2.518310E-5,-1.102690E-6,2.520723E-5,-2.507203E+0
2.066724E+2,5.624800E+3,2.625600E-5,-8.046660E-7,2.626833E-5,-1.755391E+0
2.068714E+2,5.632200E+3,2.926600E-5,-8.940730E-7,2.927965E-5,-1.749835E+0
2.070714E+2,5.637100E+3,3.159070E-5,-1.311310E-6,3.161790E-5,-2.376947E+0
2.072714E+2,5.644300E+3,3.466030E-5,-1.221900E-6,3.468183E-5,-2.019046E+0
2.074725E+2,5.649500E+3,3.549480E-5,-5.960500E-7,3.549980E-5,-9.620547E-1
2.076714E+2,5.656800E+3,3.871340E-5,-4.172340E-7,3.871565E-5,-6.174819E-1
2.078714E+2,5.662400E+3,4.082940E-5,-6.556550E-7,4.083466E-5,-9.199997E-1
2.080714E+2,5.666900E+3,4.217050E-5,-8.642710E-7,4.217936E-5,-1.174094E+0
2.082715E+2,5.675100E+3,4.440570E-5,-1.341110E-6,4.442595E-5,-1.729881E+0
2.084714E+2,5.679000E+3,4.550840E-5,-1.460320E-6,4.553182E-5,-1.837935E+0
2.086724E+2,5.687900E+3,4.801180E-5,-1.221900E-6,4.802735E-5,-1.457863E+0
2.088714E+2,5.691200E+3,4.974030E-5,-3.278270E-7,4.974138E-5,-3.776180E-1
2.090714E+2,5.700000E+3,5.385300E-5,2.026570E-6,5.389112E-5,2.155110E+0
2.092724E+2,5.702900E+3,5.462790E-5,2.533210E-6,5.468660E-5,2.655023E+0
2.094714E+2,5.711800E+3,5.653520E-5,1.907360E-6,5.656737E-5,1.932287E+0
2.096715E+2,5.714800E+3,5.751870E-5,1.519930E-6,5.753878E-5,1.513687E+0
2.098725E+2,5.723600E+3,6.029030E-5,2.294790E-6,6.033396E-5,2.179759E+0
2.100715E+2,5.726800E+3,6.213830E-5,2.801430E-6,6.220142E-5,2.581363E+0
2.102714E+2,5.736900E+3,6.577420E-5,1.728540E-6,6.579691E-5,1.505381E+0
2.104714E+2,5.739900E+3,6.675770E-5,8.940730E-7,6.676369E-5,7.673055E-1
2.106714E+2,5.744700E+3,6.792000E-5,4.172340E-7,6.792128E-5,3.519648E-1
2.108714E+2,5.753400E+3,7.173470E-5,-3.576300E-7,7.173559E-5,-2.856431E-1
2.110715E+2,5.757300E+3,7.370160E-5,-5.066430E-7,7.370334E-5,-3.938591E-1
2.112715E+2,5.766400E+3,7.614540E-5,-1.788150E-7,7.614561E-5,-1.345495E-1
2.114714E+2,5.770800E+3,7.802290E-5,8.940740E-8,7.802295E-5,6.565591E-2
2.116715E+2,5.778300E+3,8.156940E-5,8.642710E-7,8.157398E-5,6.070564E-1
2.118715E+2,5.782300E+3,8.323840E-5,-1.192100E-7,8.323849E-5,-8.205618E-2
2.120715E+2,5.787500E+3,8.493710E-5,-2.682230E-7,8.493752E-5,-1.809338E-1
2.122714E+2,5.795900E+3,8.693380E-5,-3.278270E-7,8.693442E-5,-2.160611E-1
2.124715E+2,5.801000E+3,8.866240E-5,-8.344690E-7,8.866633E-5,-5.392381E-1
2.126714E+2,5.804000E+3,9.074850E-5,-1.192100E-7,9.074858E-5,-7.526544E-2
2.128714E+2,5.814200E+3,9.414600E-5,5.662480E-7,9.414770E-5,3.446055E-1
2.130724E+2,5.817800E+3,9.650040E-5,1.490130E-7,9.650052E-5,8.847434E-2
2.132714E+2,5.827300E+3,9.995750E-5,9.536820E-7,9.996205E-5,5.466353E-1
2.134715E+2,5.831700E+3,1.002850E-4,5.960500E-7,1.002868E-4,3.405369E-1
2.136715E+2,5.839900E+3,1.041300E-4,-6.854570E-7,1.041323E-4,-3.771557E-1
2.138714E+2,5.843500E+3,1.065140E-4,-3.874320E-7,1.065147E-4,-2.084057E-1
2.140714E+2,5.847800E+3,1.080640E-4,0.000000E+0,1.080640E-4,0.000000E+0
2.142715E+2,5.856800E+3,1.111040E-4,-7.450620E-7,1.111065E-4,-3.842190E-1
2.144714E+2,5.859800E+3,1.132490E-4,-8.940730E-7,1.132525E-4,-4.523267E-1
2.146714E+2,5.868700E+3,1.161100E-4,3.874320E-7,1.161106E-4,1.911820E-1
2.148715E+2,5.871900E+3,1.176300E-4,1.192100E-6,1.176360E-4,5.806339E-1
2.150714E+2,5.880500E+3,1.206400E-4,9.834840E-7,1.206440E-4,4.670775E-1
2.152715E+2,5.884200E+3,1.214150E-4,8.642710E-7,1.214181E-4,4.078429E-1
2.154714E+2,5.892500E+3,1.236210E-4,-3.576300E-7,1.236215E-4,-1.657537E-1
2.156715E+2,5.896900E+3,1.251110E-4,-1.013290E-6,1.251151E-4,-4.640357E-1
2.158714E+2,5.906300E+3,1.271080E-4,-7.152590E-7,1.271100E-4,-3.224100E-1
2.160715E+2,5.909800E+3,1.288070E-4,-1.490130E-7,1.288071E-4,-6.628376E-2
2.162714E+2,5.918400E+3,1.315480E-4,8.642710E-7,1.315508E-4,3.764281E-1
2.164714E+2,5.922400E+3,1.336050E-4,1.460320E-6,1.336130E-4,6.262254E-1
2.166714E+2,5.928600E+3,1.351540E-4,1.788150E-6,1.351658E-4,7.580055E-1
2.168714E+2,5.935900E+3,1.384920E-4,1.490120E-6,1.385000E-4,6.164565E-1
2.170714E+2,5.940600E+3,1.395650E-4,7.748640E-7,1.395672E-4,3.181025E-1
2.172714E+2,5.948300E+3,1.428730E-4,2.086170E-7,1.428732E-4,8.366077E-2
2.174715E+2,5.952400E+3,1.447810E-4,-8.940740E-8,1.447810E-4,-3.538217E-2
2.174715E+2,5.952400E+3,1.447810E-4,-8.940740E-8,1.470166E-4,-1.626060E-1
2.178715E+2,5.966000E+3,1.485660E-4,1.132500E-6,1.485703E-4,4.367501E-1
2.180715E+2,5.968900E+3,1.498170E-4,2.592820E-6,1.498394E-4,9.914951E-1
2.182714E+2,5.979100E+3,1.544660E-4,2.503410E-6,1.544863E-4,9.285038E-1
2.184716E+2,5.982500E+3,1.555690E-4,2.115980E-6,1.555834E-4,7.792635E-1
2.186724E+2,5.991400E+3,1.578040E-4,3.278270E-7,1.578043E-4,1.190279E-1
2.188714E+2,5.994600E+3,1.585490E-4,4.470370E-7,1.585496E-4,1.615480E-1
2.190714E+2,5.999300E+3,1.596520E-4,7.748640E-7,1.596539E-4,2.780804E-1
2.192714E+2,6.008100E+3,1.622450E-4,1.490120E-6,1.622518E-4,5.262115E-1
2.194714E+2,6.012500E+3,1.637940E-4,1.460320E-6,1.638005E-4,5.108121E-1
2.196715E+2,6.017200E+3,1.656720E-4,1.758340E-6,1.656813E-4,6.080791E-1
2.198724E+2,6.025900E+3,1.678480E-4,2.592820E-6,1.678680E-4,8.850021E-1
2.200714E+2,6.030800E+3,1.690400E-4,1.758340E-6,1.690491E-4,5.959644E-1
2.202714E+2,6.038200E+3,1.712750E-4,1.311310E-6,1.712800E-4,4.386575E-1
2.204715E+2,6.042700E+3,1.732420E-4,1.639140E-6,1.732498E-4,5.420914E-1
2.206714E+2,6.048700E+3,1.747020E-4,2.324600E-6,1.747175E-4,7.623376E-1
2.208714E+2,6.056300E+3,1.762820E-4,1.758340E-6,1.762908E-4,5.714827E-1
2.210724E+2,6.063900E+3,1.786960E-4,2.145780E-6,1.787089E-4,6.879742E-1
2.212724E+2,6.069000E+3,1.803350E-4,2.920640E-6,1.803586E-4,9.278605E-1
2.214714E+2,6.074200E+3,1.825400E-4,3.278270E-6,1.825694E-4,1.028875E+0
2.216717E+2,6.081700E+3,1.841790E-4,2.831240E-6,1.842008E-4,8.806939E-1
2.218715E+2,6.087200E+3,1.856400E-4,2.443800E-6,1.856561E-4,7.542089E-1
2.220715E+2,6.090800E+3,1.862360E-4,2.443800E-6,1.862520E-4,7.517955E-1
2.222724E+2,6.099500E+3,1.884410E-4,1.490120E-6,1.884469E-4,4.530639E-1
2.224715E+2,6.102700E+3,1.888880E-4,9.536820E-7,1.888904E-4,2.892798E-1
2.226715E+2,6.111900E+3,1.914210E-4,1.043090E-6,1.914238E-4,3.122127E-1
2.228715E+2,6.114800E+3,1.924350E-4,2.712030E-6,1.924541E-4,8.074289E-1
2.230724E+2,6.123900E+3,1.927920E-4,3.427280E-6,1.928225E-4,1.018445E+0
2.232714E+2,6.126900E+3,1.930010E-4,3.516690E-6,1.930330E-4,1.043876E+0
2.234714E+2,6.135900E+3,1.938650E-4,2.861040E-6,1.938861E-4,8.455039E-1
2.236725E+2,6.139200E+3,1.946400E-4,2.205390E-6,1.946525E-4,6.491684E-1
2.238725E+2,6.147900E+3,1.957130E-4,2.682220E-6,1.957314E-4,7.851817E-1
2.240715E+2,6.152400E+3,1.959210E-4,3.427280E-6,1.959510E-4,1.002183E+0
2.242714E+2,6.161300E+3,1.973820E-4,2.741830E-6,1.974010E-4,7.958435E-1
2.244714E+2,6.164500E+3,1.978290E-4,2.473610E-6,1.978445E-4,7.163764E-1
2.246724E+2,6.169600E+3,1.977390E-4,2.563010E-6,1.977556E-4,7.426023E-1
2.248716E+2,6.177800E+3,2.000640E-4,1.788150E-6,2.000720E-4,5.120897E-1
2.250725E+2,6.182600E+3,2.012860E-4,1.311310E-6,2.012903E-4,3.732573E-1
2.252714E+2,6.190100E+3,2.025670E-4,1.907360E-6,2.025760E-4,5.394781E-1
2.254724E+2,6.195100E+3,2.046240E-4,8.344690E-7,2.046257E-4,2.336543E-1
2.256724E+2,6.203300E+3,2.063520E-4,7.152590E-7,2.063532E-4,1.985983E-1
2.256724E+2,6.203300E+3,2.063520E-4,7.152590E-7,2.074255E-4,1.317147E-1
2.260714E+2,6.212200E+3,2.081400E-4,1.132500E-6,2.081431E-4,3.117461E-1
2.262725E+2,6.220100E+3,2.083790E-4,1.937170E-6,2.083880E-4,5.326279E-1
2.264714E+2,6.224300E+3,2.083490E-4,2.473610E-6,2.083637E-4,6.802085E-1
2.266715E+2,6.232700E+3,2.087960E-4,2.443800E-6,2.088103E-4,6.705734E-1
2.268714E+2,6.236100E+3,2.095110E-4,2.920640E-6,2.095314E-4,7.986669E-1
2.270724E+2,6.240600E+3,2.095110E-4,3.159060E-6,2.095348E-4,8.638548E-1
2.272715E+2,6.250800E+3,2.105540E-4,3.069650E-6,2.105764E-4,8.352514E-1
2.274714E+2,6.254200E+3,2.107630E-4,3.546490E-6,2.107928E-4,9.640200E-1
2.276714E+2,6.263100E+3,2.099580E-4,2.503410E-6,2.099729E-4,6.831273E-1
2.278724E+2,6.266000E+3,2.097200E-4,2.771630E-6,2.097383E-4,7.571689E-1
2.280715E+2,6.275100E+3,2.093320E-4,2.980250E-6,2.093532E-4,8.156623E-1
2.282725E+2,6.278100E+3,2.094810E-4,2.503410E-6,2.094960E-4,6.846826E-1
2.284714E+2,6.287200E+3,2.090340E-4,1.311310E-6,2.090381E-4,3.594226E-1
2.286724E+2,6.290400E+3,2.093620E-4,1.162300E-6,2.093652E-4,3.180816E-1
2.288715E+2,6.299300E+3,2.110310E-4,1.490120E-6,2.110363E-4,4.045670E-1
2.290715E+2,6.302900E+3,2.132960E-4,2.443800E-6,2.133100E-4,6.564272E-1
2.292714E+2,6.313100E+3,2.157100E-4,1.370910E-6,2.157144E-4,3.641292E-1
2.294724E+2,6.316100E+3,2.166640E-4,1.192100E-6,2.166673E-4,3.152421E-1
2.296724E+2,6.321300E+3,2.168130E-4,9.536820E-7,2.168151E-4,2.520218E-1
2.298725E+2,6.328600E+3,2.162170E-4,-5.662480E-7,2.162177E-4,-1.500509E-1
2.300714E+2,6.333900E+3,2.162170E-4,-4.768410E-7,2.162175E-4,-1.263589E-1
2.302714E+2,6.341100E+3,2.155910E-4,7.152590E-7,2.155922E-4,1.900876E-1
2.304714E+2,6.347200E+3,2.157700E-4,7.450620E-7,2.157713E-4,1.978437E-1
2.306715E+2,6.354400E+3,2.160680E-4,8.940730E-7,2.160698E-4,2.370842E-1
2.308714E+2,6.359000E+3,2.166640E-4,9.834840E-7,2.166662E-4,2.600760E-1
2.310714E+2,6.367300E+3,2.167830E-4,2.443800E-6,2.167968E-4,6.458694E-1
2.312714E+2,6.372500E+3,2.169920E-4,2.115980E-6,2.170023E-4,5.586975E-1
2.314714E+2,6.376000E+3,2.166040E-4,1.907360E-6,2.166124E-4,5.045191E-1
2.316715E+2,6.385400E+3,2.177960E-4,9.536820E-7,2.177981E-4,2.508843E-1
2.318714E+2,6.389500E+3,2.176770E-4,2.086170E-7,2.176771E-4,5.491104E-2
2.320715E+2,6.393900E+3,2.173190E-4,6.556550E-7,2.173200E-4,1.728618E-1
2.322715E+2,6.403000E+3,2.200310E-4,-2.086170E-7,2.200311E-4,-5.432357E-2
2.324715E+2,6.407600E+3,2.196440E-4,-8.940740E-8,2.196440E-4,-2.332259E-2
2.326725E+2,6.416300E+3,2.188690E-4,1.698740E-6,2.188756E-4,4.446892E-1
2.328725E+2,6.419500E+3,2.190480E-4,1.817950E-6,2.190555E-4,4.755052E-1
2.330714E+2,6.428500E+3,2.198820E-4,2.622620E-6,2.198976E-4,6.833571E-1
2.332715E+2,6.431500E+3,2.197930E-4,3.457080E-6,2.198202E-4,9.011195E-1
2.334715E+2,6.440700E+3,2.210750E-4,3.665700E-6,2.211054E-4,9.499486E-1
2.336725E+2,6.443700E+3,2.212530E-4,3.933940E-6,2.212880E-4,1.018628E+0
2.338724E+2,6.452700E+3,2.212240E-4,3.725300E-6,2.212554E-4,9.647407E-1
2.340715E+2,6.456100E+3,2.218490E-4,2.771630E-6,2.218663E-4,7.157771E-1
2.342714E+2,6.461200E+3,2.224450E-4,2.652420E-6,2.224608E-4,6.831589E-1
2.344714E+2,6.469100E+3,2.221770E-4,3.010050E-6,2.221974E-4,7.761947E-1
2.346714E+2,6.473700E+3,2.229520E-4,2.861040E-6,2.229704E-4,7.352099E-1
2.348715E+2,6.478100E+3,2.231010E-4,3.457080E-6,2.231278E-4,8.877605E-1
2.350715E+2,6.486500E+3,2.246510E-4,2.115980E-6,2.246610E-4,5.396510E-1
2.352714E+2,6.494300E+3,2.259620E-4,3.457080E-6,2.259884E-4,8.765219E-1
2.354725E+2,6.498700E+3,2.267070E-4,3.516690E-6,2.267343E-4,8.887037E-1
2.356715E+2,6.498700E+3,2.267070E-4,3.516690E-6,2.267343E-4,8.887037E-1
2.358725E+2,6.511300E+3,2.254260E-4,1.847750E-6,2.254336E-4,4.696260E-1
2.360715E+2,6.515300E+3,2.253360E-4,1.698740E-6,2.253424E-4,4.319274E-1
2.362724E+2,6.523700E+3,2.252770E-4,6.556550E-7,2.252780E-4,1.667554E-1
2.364714E+2,6.527200E+3,2.248590E-4,9.834840E-7,2.248612E-4,2.505976E-1
2.366725E+2,6.536000E+3,2.247100E-4,-1.788150E-7,2.247101E-4,-4.559362E-2
2.368714E+2,6.539200E+3,2.240550E-4,-5.066430E-7,2.240556E-4,-1.295595E-1
2.370715E+2,6.548300E+3,2.241440E-4,-8.046660E-7,2.241454E-4,-2.056882E-1
2.372714E+2,6.551200E+3,2.242630E-4,-5.066430E-7,2.242636E-4,-1.294393E-1
2.374714E+2,6.561500E+3,2.242930E-4,3.576300E-7,2.242933E-4,9.135672E-2
2.376715E+2,6.564800E+3,2.239360E-4,1.192100E-6,2.239392E-4,3.050052E-1
2.378725E+2,6.568800E+3,2.243530E-4,1.579530E-6,2.243586E-4,4.033773E-1
2.380715E+2,6.578400E+3,2.256340E-4,1.668940E-6,2.256402E-4,4.237902E-1
2.382725E+2,6.581700E+3,2.261410E-4,1.192100E-6,2.261441E-4,3.020313E-1
2.384714E+2,6.592100E+3,2.283760E-4,-3.576300E-7,2.283763E-4,-8.972341E-2
2.386714E+2,6.595100E+3,2.292110E-4,5.066430E-7,2.292116E-4,1.266451E-1
2.388714E+2,6.600800E+3,2.304920E-4,8.344690E-7,2.304935E-4,2.074317E-1
2.390724E+2,6.608500E+3,2.304320E-4,1.937170E-6,2.304401E-4,4.816564E-1
2.392715E+2,6.613400E+3,2.311480E-4,1.490120E-6,2.311528E-4,3.693582E-1
2.394725E+2,6.620700E+3,2.311180E-4,1.579530E-6,2.311234E-4,3.915705E-1
2.396714E+2,6.625300E+3,2.316250E-4,2.115980E-6,2.316347E-4,5.234036E-1
2.398715E+2,6.632900E+3,2.323400E-4,2.086180E-6,2.323494E-4,5.144448E-1
2.400715E+2,6.637800E+3,2.330550E-4,2.115980E-6,2.330646E-4,5.201922E-1
2.402715E+2,6.645100E+3,2.341880E-4,2.980250E-6,2.342070E-4,7.291003E-1
2.404714E+2,6.650400E+3,2.340680E-4,3.993540E-6,2.341021E-4,9.774544E-1
2.406714E+2,6.657500E+3,2.327570E-4,4.023340E-6,2.327918E-4,9.902922E-1
2.408715E+2,6.662700E+3,2.333230E-4,3.993540E-6,2.333572E-4,9.805748E-1
2.410725E+2,6.670100E+3,2.342770E-4,3.904130E-6,2.343095E-4,9.547223E-1
2.412716E+2,6.674800E+3,2.338600E-4,4.231960E-6,2.338983E-4,1.036719E+0
2.414714E+2,6.682600E+3,2.340090E-4,2.563010E-6,2.340230E-4,6.275134E-1
2.416714E+2,6.688200E+3,2.341580E-4,2.354400E-6,2.341698E-4,5.760753E-1
2.418714E+2,6.691400E+3,2.342470E-4,2.622620E-6,2.342617E-4,6.414545E-1
2.420714E+2,6.700300E+3,2.348130E-4,1.877550E-6,2.348205E-4,4.581237E-1
2.422714E+2,6.704900E+3,2.344860E-4,1.072890E-6,2.344885E-4,2.621548E-1
2.424714E+2,6.708100E+3,2.346350E-4,9.238760E-7,2.346368E-4,2.256011E-1
2.426725E+2,6.718000E+3,2.363040E-4,1.579530E-6,2.363093E-4,3.829773E-1
2.428714E+2,6.721500E+3,2.363330E-4,2.294790E-6,2.363441E-4,5.563237E-1
2.430714E+2,6.729700E+3,2.367210E-4,2.861040E-6,2.367383E-4,6.924503E-1
2.432724E+2,6.733600E+3,2.374360E-4,3.278270E-6,2.374586E-4,7.910304E-1
2.434714E+2,6.743300E+3,2.391940E-4,2.026570E-6,2.392026E-4,4.854266E-1
2.436715E+2,6.746600E+3,2.396410E-4,2.682220E-6,2.396560E-4,6.412654E-1
2.438724E+2,6.751800E+3,2.406840E-4,2.205390E-6,2.406941E-4,5.249871E-1
2.440715E+2,6.760000E+3,2.425020E-4,1.430520E-6,2.425062E-4,3.379841E-1
2.442725E+2,6.764700E+3,2.435460E-4,1.311310E-6,2.435495E-4,3.084912E-1
2.444714E+2,6.773400E+3,2.438730E-4,1.370910E-6,2.438769E-4,3.220797E-1
2.446714E+2,6.777600E+3,2.454240E-4,8.046660E-7,2.454253E-4,1.878537E-1
2.448715E+2,6.782600E+3,2.460500E-4,1.072890E-6,2.460523E-4,2.498341E-1
2.450725E+2,6.790100E+3,2.449170E-4,1.400720E-6,2.449210E-4,3.276803E-1
2.452714E+2,6.797700E+3,2.445000E-4,1.579530E-6,2.445051E-4,3.701397E-1
2.454725E+2,6.802800E+3,2.457220E-4,8.046660E-7,2.457233E-4,1.876259E-1
2.456715E+2,6.806800E+3,2.461690E-4,9.536820E-7,2.461708E-4,2.219682E-1
2.458725E+2,6.815400E+3,2.473020E-4,8.046660E-7,2.473033E-4,1.864271E-1
2.460714E+2,6.818900E+3,2.473610E-4,5.960500E-7,2.473617E-4,1.380617E-1
2.462725E+2,6.828400E+3,2.476000E-4,6.854570E-7,2.476009E-4,1.586175E-1
2.464715E+2,6.832600E+3,2.470930E-4,1.013290E-6,2.470951E-4,2.349598E-1
2.466725E+2,6.837200E+3,2.464970E-4,1.609330E-6,2.465023E-4,3.740675E-1
2.468714E+2,6.846400E+3,2.467950E-4,2.741830E-6,2.468102E-4,6.365154E-1
2.470714E+2,6.850800E+3,2.479870E-4,3.129260E-6,2.480067E-4,7.229568E-1
2.472714E+2,6.860000E+3,2.502820E-4,4.380970E-6,2.503203E-4,1.002811E+0
